MF;8310;20220503180500;20220503234500;SYX;TAO;
NS;8310;20220503180500;20220503234500;SYX;TAO;
CZ;4240;20220503180500;20220503234500;SYX;TAO;
CA;4884;20220503134000;20220503183500;HAK;TAO;
SC;4884;20220503134000;20220503183500;HAK;TAO;
QW;9850;20220503121000;20220503160500;LHW;TAO;
MU;2257;20220503141500;20220503171000;LHW;TAO;
QW;9850;20220503135000;20220503160500;INC;TAO;
CZ;7286;20220503135000;20220503160500;INC;TAO;
CZ;8797;20220503143500;20220503172500;SZX;TNA;
CZ;3926;20220503140500;20220503154500;SHE;TNA;
ZH;4527;20220503171500;20220503193500;CTU;TNA;
CA;4527;20220503171500;20220503193500;CTU;TNA;
MU;5328;20220503122000;20220503151500;KMG;TNA;
CZ;3138;20220503142500;20220503164000;BJS;WUH;
MF;1040;20220503142500;20220503164000;BJS;WUH;
HO;5861;20220503142500;20220503164000;BJS;WUH;
MU;2558;20220503213500;20220503233000;SZX;WUH;
CZ;5457;20220503160500;20220503180000;SZX;WUH;
CZ;8577;20220503205500;20220503230000;SZX;WUH;
CZ;3356;20220503191000;20220503211000;SZX;WUH;
MF;4559;20220503205500;20220503230000;SZX;WUH;
MF;1832;20220503160500;20220503180000;SZX;WUH;
MF;1244;20220503191000;20220503211000;SZX;WUH;
CA;8234;20220503115500;20220503135000;SZX;WUH;
JD;5628;20220503181000;20220503211500;SHE;WUH;
HU;7668;20220503162500;20220503193500;SHE;WUH;
MU;5479;20220503134500;20220503160000;TAO;WUH;
